date,commodity,index_value,pct_change,roll_mean_3,roll_std_3,upper_bound,lower_bound,anomaly
1997-03-01,meat,83.1,4.659949622166226,80.53333333333333,2.2278539748676027,83.09982111238081,77.96684555428585,True
1997-04-01,meat,83.9,0.9626955475330989,82.13333333333334,2.400694344004084,84.89893321762605,79.36773344904063,False
1997-05-01,meat,83.8,-0.11918951132301459,83.60000000000001,0.4358898943537502,84.10214515829553,83.09785484170449,False
1997-06-01,meat,80.4,-4.057279236276845,82.7,1.9924858845170748,84.99534373896367,80.40465626103634,True
1997-07-01,meat,79.7,-0.8706467661691586,81.3,2.1931712199461137,83.82653324537792,78.77346675462208,False
1997-08-01,meat,80.6,1.1292346298619638,80.23333333333333,0.4725815626253304,80.77774729347772,79.68891937318895,False
1997-09-01,meat,80.2,-0.4962779156327479,80.16666666666667,0.4509249752823705,80.68613223819196,79.64720109514138,False
1997-10-01,meat,75.8,-5.48628428927681,78.86666666666666,2.663331247391801,81.93482426366201,75.79850906967131,False
1997-11-01,meat,76.0,0.26385224274407815,77.33333333333333,2.484619353811314,80.19561482892396,74.47105183774269,False
1997-12-01,meat,69.8,-8.157894736842108,73.86666666666667,3.523256069793134,77.92545765906837,69.80787567426498,True
1998-01-01,meat,67.7,-3.008595988538676,71.16666666666667,4.31547602627271,76.13809504893283,66.19523828440052,False
1998-02-01,meat,68.7,1.477104874446078,68.73333333333333,1.050396750439968,69.94339038984018,67.5232762768265,False
1998-03-01,meat,68.4,-0.4366812227074246,68.26666666666667,0.5131601439462277,68.85782715249272,67.67550618084061,False
1998-04-01,meat,68.4,0.0,68.5,0.17320508076133997,68.69953225303706,68.30046774696294,False
1998-05-01,meat,66.8,-2.3391812865497186,67.86666666666667,0.9237604307043014,68.93083868283803,66.80249465049532,True
1998-06-01,meat,66.7,-0.1497005988023825,67.3,0.9539392014178717,68.39893796003338,66.20106203996662,False
1998-07-01,meat,67.0,0.4497751124437732,66.83333333333333,0.15275252317126106,67.00930424002662,66.65736242664003,False
1998-08-01,meat,64.8,-3.2835820895522394,66.16666666666667,1.1930353445457262,67.54104338358334,64.79228994975,False
1998-09-01,meat,65.1,0.4629629629629539,65.63333333333334,1.1930353445457793,67.00771005025008,64.2589566164166,False
1998-10-01,meat,64.7,-0.6144393241167334,64.86666666666666,0.20816659995216433,65.10647458981155,64.62685874352177,False
1998-11-01,meat,63.2,-2.3183925811437356,64.33333333333333,1.0016652800889967,65.48725173599586,63.1794149306708,False
1998-12-01,meat,63.8,0.9493670886075778,63.9,0.7549834435287618,64.76974092694513,63.030259073054864,False
1999-01-01,meat,62.7,-1.724137931034475,63.23333333333333,0.5507570547310725,63.86780546038352,62.59886120628313,False
1999-02-01,meat,63.3,0.956937799043045,63.26666666666667,0.5507570547310647,63.90113879371686,62.632194539616485,False
1999-03-01,meat,63.4,0.15797788309637184,63.13333333333333,0.37859388972363556,63.56947349429496,62.697193172371705,False
1999-04-01,meat,61.7,-2.681388012618291,62.800000000000004,0.9539392014184226,63.898937960034026,61.70106203996598,True
1999-05-01,meat,62.2,0.8103727714748876,62.43333333333334,0.8736894948070757,63.43982363135109,61.426843035315585,False
1999-06-01,meat,62.7,0.8038585209003246,62.199999999999996,0.5000000000029713,62.77600000000342,61.62399999999657,False
1999-07-01,meat,62.9,0.31897926634767426,62.6,0.3605551275503895,63.01535950693805,62.184640493061956,False
1999-08-01,meat,64.8,3.0206677265500748,63.46666666666666,1.1590225767153983,64.8018606750428,62.13147265829052,False
1999-09-01,meat,63.4,-2.1604938271604923,63.699999999999996,0.984885780180938,64.83458841876843,62.56541158123156,False
